text,retweet_count,favorite_count,is_retweet,date,score
RT WhiteHouse The New York Metropolitan area has been the epicenter of the outbreak here in America and the Federal government has spare,7330,0,0,2020-04-22,241.337779406637
At 3pm this afternoon spoke to President Aoun of Lebanon to inform him that 3 large aircraft are on the way loaded up with Medical Supplies Food and Water Also First Responders Technicians Doctors and Nurses on the way,12942,69868,0,2020-08-08,397.0747889594131
Kimberly Klacik is really working hard to help the people of Baltimore She is running for Congress as a Republican amp if she wins she will be an inspiration to all She is strong on inner city rebuilding healthcare our Military amp Vets She has my Complete amp Total Endorsement,30548,128985,0,2020-09-01,510.13781516393755
Spoke to Governor GavinNewsom early this morning about the cruise ship quarantined off the California Coast CoronaVirus test kits have been delivered testing is taking place now ,13078,52003,0,2020-03-06,313.56218825535575
RT charliekirk11 Facts90 of Americans are satisfied with their personal lifea record high63 approve of Trump's handling of the ec,7955,0,0,2020-02-07,257.3674313370894
RT yogagenie Cancel Culture John Waynes son responds to resolution calling for John Wayne Airport to be renamed   defends allegations,4228,0,1,2020-07-04,222.44282863274591
The United States has been losing for many years 600 to 800 Billion Dollars a year on Trade With China we lose 500 Billion Dollars Sorry were not going to be doing that anymore,28353,121524,0,2019-05-06,334.26845674482274
RT TeamTrump President realDonaldTrump Ukraine got their money and they got it earlyReadTheTranscript ,5145,0,0,2020-01-23,245.43175970442215
The Do Nothing Democrats are Con Artists only looking to hurt the Republican Party and President Their total focus is 2020 nothing more and nothing less The good news is that WE WILL WIN,16738,71035,0,2019-10-09,325.3714465788768
RT DailyCaller In his dissent in the SCOTUS DACA case Justice Thomas says The decision is An effort to avoid a politically controversial,9561,0,0,2020-06-18,258.62098383374047
of gang members in particular MS13 Ice and Border Patrol are doing a great job,3173,13438,0,2019-07-18,170.97703554104024
A great evening in beautiful Minnesota ,6915,30512,0,2019-10-11,76.05016561509065
RT HawleyMO Powerful professional opening presentation today by realDonaldTrump attorneys Methodically used Dems own evidence to demo,7755,0,0,2020-01-25,232.25129601017773
I have been very critical about the way the UK and Prime Minister Theresa May handled Brexit What a mess she and her representatives have created I told her how it should be done but she decided to go another way I do not know the Ambassador but he is not liked or well,25471,123653,0,2019-07-09,529.0888610149938
I appreciate the support of Senator LindseyGraham SenateMajLdr Mitch McConnell and their Great Senate Republican colleagues on the resolution condemning the Do Nothing Democrats for their Witch Hunt Impeachment inquiry behind closed doors,15993,69529,0,2019-10-26,375.449974917307
RT marklevinshow Its amazing how hospitable the moderators are to the Democrat Partys leftwing agenda  Thus far absolutely no serious,7031,0,0,2020-03-17,278.29654125323
RT WhiteHouse The liberal experts invited to testify by House Democrats yesterday have had an appetite for impeachment since before Pre,6517,0,1,2019-12-06,233.0913213501145
RT realDonaldTrump 96 Approval Rating in the Republican Party Thank you,49975,0,0,2020-06-19,150.95744162712958
Congressman DonJBacon is doing a tremendous job for Nebraska He served our Country as an Air Force General and now he serves our Vets Farmers and Small Businesses Strongly supports the Second Amendment Don has my Complete amp Total Endorsement NE02 ,8856,30818,0,2020-05-12,428.0913347110351
RT randellyoung GreggJarrett Everyone who knew there was no evidence of TrumpRussia collusion also knew the ObamaGate investigations,6710,0,0,2020-05-28,244.867920608658
The unexpectedly good first quarter 32 GDP was greatly helped by Tariffs from China Some people just dont get it,13492,58788,0,2019-05-13,199.47776710300062
RT GOPLeader The Paycheck Protection Program has been so successful for Americas small businesses that it is projected to run out of mon,9622,0,0,2020-04-11,256.3814580184697
NASDAQ HAD ITS 23RD RECORD CLOSE OF THE YEAR OTHER EXCHANGES ARE FOLLOWING CLOSELY BEHIND TREMENDOUS POTENTIAL REMAINING BIG MONTHS UPCOMING NEXT YEAR DEPENDING ON AN ELECTION WIN WILL BE ONE OF THE BEST EVER LouDobbs,28968,128064,0,2020-07-03,390.96252850371053
The Republican Party has never had such support ,9977,41666,0,2019-10-03,87.56765131806667
RT WhiteHouse LIVE President realDonaldTrump holds a news conference ,13156,0,0,2020-03-14,126.50988038591973
RT TeamTrump President realDonaldTrump inherited a MESS from the Obama and Biden years But he is cleaning it up very quickly ,11150,0,0,2020-01-07,251.4127502709979
RT realDonaldTrump OBAMAGATE,91084,0,0,2020-05-15,82.78821505199842
The entire Impeachment Scam was based on my perfect Ukrainian call and the Whistleblowers account of that call which turned out to be false a fraud Once I released the actual call their entire case fell apart The Democrats must end this Scam now Witch Hunt,15893,67066,0,2019-10-26,504.5664525375309
RT RepAndyBiggsAZ Great to join EPAAWheeler in this effort The realDonaldTrump adminstration is doing an excellent job by streamlining,3019,0,1,2019-12-08,314.5799700836395
RT replouiegohmert This is a day that will live in infamy for the Judiciary Committee  this became a tool of the majority to use taxpay,7840,0,1,2019-12-12,314.1550697538312
A vote for Claire McCaskill is a vote for Schumer Pelosi Waters and their socialist agenda Claire voted IN FAVOR of deadly Sanctuary Cities  she would rather protect criminal aliens than American citizens which is why she needs to be voted out of office Vote HawleyMO ,12569,44016,0,2018-11-06,495.17039678175814
RT RichLowry Tremendous work by FreeBeacon While the rest of the media was credulous and lazy about this case it dug in with real rep,6239,0,0,2020-05-01,305.49851988813714
Cory is doing a Great job for Colorado ,4544,21372,0,2019-08-31,98.74218643941704
I never offered Pardons to Homeland Security Officials never ordered anyone to close our Southern Border although I have the absolute right to do so and may if Mexico does not apprehend the illegals coming to our Border and am not frustrated It is all Fake amp Corrupt News,19662,83218,0,2019-04-13,485.6378106132416
Clinton Foundation donations drop 42  which shows that they illegally played the power game They monetized their political influence through the Foundation During her tenure the State Department was put in the service of the Clinton Foundation  Andrew McCarthy,36864,121797,0,2018-11-25,373.0303636273062
The USCG FEMA and all others along with other countries that have been helping have been asked to move people in the badly hit sections of the Bahamas to other sections of the Bahamas,10380,51775,0,2019-09-07,378.00401659890275
So sad that Nancy Pelosi and Chuck Schumer will never be able to see or understand the great promise of our Country They can continue the Witch Hunt which has already cost 40M and been a tremendous waste of time and energy for everyone in America or get back to work,30992,135206,0,2019-05-23,514.2939416523633
RT realDonaldTrump Everybody is asking how the phony and fraudulent investigation of the No Collusion No Obstruction Trump Campaign bega,40323,0,0,2019-04-01,254.7021850899455
RT GOPChairwoman President realDonaldTrump is spot on Democrats want to bury our economy under suffocating relentless landslides,8726,0,0,2020-07-18,243.31193244402436
RT kidgolferman The Trump Campaign Just Got Some HeadTurning TERRIFIC NEWSRNC has registered 100K new voters in the 2020 cycle nearly,5536,0,0,2020-08-14,252.89168362294046
THANK YOU USNSComfort ,15950,76049,0,2020-05-05,67.68144094649068
RT GOPoversight  No firsthand knowledge Never spoke to President Trump Never spoke to Rudy Giuliani Never spoke to Mick Mulvan,11892,0,0,2019-11-14,271.0399954167478
PRESIDENTIAL HARASSMENT,52981,240801,0,2019-09-25,33.106452534529716
Among many other very important events meetings and calls ,9136,39386,0,2020-05-24,109.00511974164273
Congratulations to Bibi Netanyahu on becoming the longest serving PM in the history of Israel Under your leadership Israel has become a technology powerhouse and a world class economy,25080,143136,0,2019-07-21,289.41534425169783
RT GOPChairwoman Our data shows realDonaldTrumps approval among Hispanic Americans in Texas has increased by 20 since 2016 That mea,11628,0,0,2019-09-14,252.92452933998774
RT SenTomCotton MaxFisher claimswithout evidencethat I believe the China virus was produced by a Chinese weapons lab He should ha,7541,0,0,2020-04-10,250.40624189576025
Thank you ,21838,68672,0,2019-09-12,37.46274160192366
The Fake News put out a typically false statement without any knowledge that the United States was trying to set up a negotiation with Iran This is a false report,18784,80355,0,2019-05-21,299.5119585952107
RT realDonaldTrump ,30715,0,0,2020-06-29,70.83834231448806
RT WhiteHouse LIVE President realDonaldTrump delivers remarks on lowering drug prices ,8381,0,0,2020-07-25,140.58343865904195
A despicable human being ,11903,47901,0,2019-10-13,72.20472456007448
Everyone wants to know who needs to be accountable because it took up two years of our lives talking about this Russian involvement It proved No Collusion amp people want to trace it back to see how this all happened ainsleyearhardt foxandfriends  TREASONOUS HOAX,16831,60072,0,2019-05-08,491.0744303699016
The opening of a Cold Case against Psycho Joe Scarborough was not a Donald Trump original thought this has been going on for years long before I joined the chorus In 2016 when Joe amp his wacky future exwife Mika would endlessly interview me I would always be thinking,23010,89143,0,2020-05-26,459.72982314401554
RT koreatimescokr Chung Euiyong director of national security at Cheong Wa Dae said in a statement that much of it reflects what Bolto,6893,0,0,2020-06-23,272.79078232090677
China had agreed to start immediately buying US products business,13117,62984,0,2018-12-05,107.9240673165804
Thank you to the Republican National Committee the RNC who voted UNANIMOUSLY yesterday to support me in the upcoming 2020 Election Considering that we have done more than any Administration in the first two years this should be easy More great things now in the works,38807,205297,0,2019-01-26,455.1527635364779
RT WhiteHouse We believe in equal opportunity equal justice and equal treatment for EVERY American ,16651,0,0,2020-07-04,177.78172663957344
RT WhiteHouse President realDonaldTrump took a firsthand look at border wall construction and received a progress update from Border Pat,9441,0,0,2019-09-21,235.73222143709202
RT CDCDirector Domestic Travel Advisory Due to extensive community transmission of COVID19 in New York New Jersey and Connecticut CD,7348,0,0,2020-03-28,247.4148322379009
The Coyotes and Drug Cartels are in total control of the Mexico side of the Southern Border They have labs nearby where they make drugs to sell into the US Mexico one of the most dangerous countrys in the world must eradicate this problem now Also stop the MARCH to US,28276,105114,0,2019-04-30,551.9319110066123
Its about peace and Prosperity thats how Republican Presidents get elected and this President has delivered on the Economy and hes delivered on keeping America Stronger amp Safer Our biggest enemy is not any one of these Democrats its the Media John McLaughlin pollster,14211,58214,0,2019-06-13,423.9812699914267
Thanks Kayleigh ,9524,37664,0,2019-12-28,43.425816983107964
We stand firmly strongly and proudly with the incredible men and women of law enforcement You do not hear it nearly enough but Americans across this Country love you support you and respect you more than you could possibly know PeaceOfficersMemorialDay ,23798,96923,0,2019-05-16,453.53289986351865
RT realDonaldTrump during a debate Pocahontas was mean amp undisciplined mostly aiming at Crazy Bernie and Mini Mike They dont kn,12848,0,0,2020-02-27,313.46195859674924
Censure at least Corrupt Adam Schiff After what he got caught doing any pol who does not so vote cannot be honestare you listening Dems,23827,96055,0,2019-10-21,294.68766756932075
RT marcthiessen They intentionally edited out in terms of equality,4699,0,0,2020-06-09,135.04044583577425
RT WhiteHouse Congress must adopt USMCA after its sixweek recess GlennHamer writes ,5782,0,0,2019-08-15,165.02021793192432
Despite very tough competition NancyMace had a tremendous victory on Tuesday in South Carolinas 1st Congressional District The first woman to graduate from the Citadel she is a Great Warrior who we need in Washington now,13534,57152,0,2020-06-12,377.1683481821073
I am happy to inform all of the people living their Suburban Lifestyle Dream that you will no longer be bothered or financially hurt by having low income housing built in your neighborhood,40681,193213,0,2020-07-29,311.0386787341313
How is the Paris Accord doing Dont ask ,14250,54657,0,2020-01-01,93.7017828029938
Wacky Nut Job AnnCoulter who still hasnt figured out that despite all odds and an entire Democrat Party of Far Left Radicals against me not to mention certain Republicans who are sadly unwilling to fight I am winning on the Border Major sections of Wall are being built,23084,97540,0,2019-03-09,490.2442208955441
Going well despite the Fake News ,14269,62109,0,2020-05-03,68.20532720857419
RT ABC7NY President Donald Trump on Thursday ordered an unspecified ban on transactions with the Chinese owners of the consumer apps Ti,4482,0,0,2020-08-07,228.92177906397401
Just In Chinese State Media and Leaders of CHINA want Biden to win the US Election  If this happened which it wont China would own our Country and our Record Setting Stock Markets would literally CRASH,53011,211703,0,2020-08-26,368.09983450258864
The Fake News doesnt show real polls Lamestream Media is totally CORRUPT the Enemy of the People ,16798,65869,0,2020-05-03,211.58725461014987
Any fair minded person watching the Senate trial today would be able to see how unfairly I have been treated and that this is indeed the totally partisan Impeachment Hoax that EVERYBODY including the Democrats truly knows it is This should never be allowed to happen again,30507,136729,0,2020-01-25,453.30188923016465
gayletrotter  To this day the establishment media have not admitted that they were wrong and the President was right FoxNews,17903,86550,0,2020-04-06,226.3321519661427
Thank you Jack ,15560,57054,0,2020-06-13,44.865597774444865
RT realDonaldTrump So funny to watch people who have failed for years they got NOTHING telling me how to negotiate with North Korea Bu,35740,0,0,2019-02-25,259.0887374157164
Along with Pelosi and her boss AOC the Do Nothing Democrat leader ,19426,65773,0,2019-10-05,151.54336499582413
I completely read the entire Mueller Report and do you know what I concluded after reading both Volume 1 and Volume 2 There is no there there NO THERE THERE We completely wasted everybodys time and taxpayers money trishregan,22794,99681,0,2019-07-23,402.91990088244637
RT fema Its extremely important to keep sheltering in a safe place and to stay aware as Michael continues to move inland ,3700,0,1,2018-10-11,248.38476509160648
The Democrats OBSTRUCTION of the desperately needed Wall where they almost all recently agreed it should be built is exceeded only by their OBSTRUCTION of 350 great people wanting amp expecting to come into Government after being delayed for more than two years a US record,20172,84780,0,2018-12-28,407.6238759869354
RT WhiteHouse If House Democrats were as committed to helping Americans succeed under President realDonaldTrump as they are to tearing h,7982,0,0,2019-11-14,237.15248321550666
RT JimJordan Q In no way shape or form did you receive any indication whatsoever that resembled a quid pro quo Is that correctA,20775,0,1,2019-11-20,267.99781616708464
15 DAYS TO SLOW THE SPREAD ,32742,117072,0,2020-03-19,69.19515953689385
RT ReaganBattalion Full crowd shot July4thDC ,7382,0,0,2019-07-08,105.26197930844418
Mississippi there is a VERY important election for Governor on November 5th I need you to Get Out and Vote for our Great Republican nominee TateReeves Tate is strong on Crime tough on Illegal Immigration and will protect your Second Amendment,19189,71809,0,2019-10-03,408.2770993547918
RT DonaldJTrumpJr He's 100 right to think that Does anyone actually believe Comey Strozk etc etc acted in good faith towards realdon,9527,0,1,2019-12-11,315.2172950193578
RT charliekirk11 Did you knowOver 400 violent looters arrested in New York City are set to be immediately let back out on the streets,15130,0,0,2020-06-04,281.66359903509493
Exactly 100 years ago today on November 11th 1918 World War I came to an end We are gathered together at this hallowed resting place to pay tribute to the brave Americans who gave their last breath in that mighty struggle ,20988,93273,0,2018-11-11,478.2551341066864
The Witch Hunt in time likely will become recognized as the greatest scandal in American political history marking the first occasion in which the US government bureaucrats sought to overturn an election presidential Victor Davis Hanson  And got caught FoxNews,21943,86251,0,2019-02-19,384.0798856501778
New York and always will but unfortunately despite the fact that I pay millions of dollars in city state and local taxes each year I have been treated very badly by the political leaders of both the city and state Few have been treated worse I hated having to make,15315,76863,0,2019-11-01,456.25390407661087
RT RepRatcliffe Unfortunately we were right ,12221,0,1,2019-12-12,78.52798040549236
To Tim The Button on the IPhone was FAR better than the Swipe,31396,141510,0,2019-10-26,137.83433611437263
JobsNotMobs,29518,99009,0,2018-10-19,53.01076825616072
FEMA has been told directly by me to give the A Plus treatment to the Great State of Alabama and the wonderful people who have been so devastated by the Tornadoes GovernorKayIvey one of the best in our Country has been so informed She is working closely with FEMA and me,16467,77968,0,2019-03-04,532.3521424869894
IIhan Omar a member of AOC Plus 3 will win us the Great State of Minnesota The new face of the Democrat Party ,15564,48275,0,2019-09-18,245.94260462682197
Why didnt Schiff release this ,17276,53056,0,2020-01-26,80.839859227992
RT TeamTrump President realDonaldTrump from his Pennsylvania telerally Getting rid of fracking like what Joe Biden and the radical De,7121,0,0,2020-08-03,268.0385325175215
Bad lawyer and fraudster Michael Cohen said under sworn testimony that he never asked for a Pardon His lawyers totally contradicted him He lied Additionally he directly asked me for a pardon I said NO He lied again He also badly wanted to work at the White House He lied,19834,81168,0,2019-03-08,484.8975759506579
RT SenJoniErnst Im continuing to listen to and hear from Iowans across the state Thanks to iowapca and iowarestaurant for visiting wi,2171,0,0,2020-06-05,297.4235936393612
RT EricTrump  ,16949,0,0,2020-04-22,47.4426873634092
We are completely ready for hurricane Florence as the storm gets even larger and more powerful Be careful,8507,46984,0,2018-09-13,195.20234012217298
RT RepMarkMeadows I am struck by Schiff's attempt to characterize President Trump's conversation with President Zelensky as a demand I,6022,0,1,2019-11-20,294.00881588245386
RT EliLake Ive been going through the interview transcripts that ODNI forced AdamSchiff to release Its now clear why every Republican,24313,0,0,2020-05-10,249.10213549828902
RT TeamMitch Mitch McConnells memoir The Long Game is now available in paperback with a new foreword written by President realDonald,5568,0,1,2019-12-06,240.21579592439915
Congratulations to Patrick Yoes for his election as National President of the great Fraternal Order of Police Together we will fight for our incredible Law Enforcement Officers,11303,54754,0,2019-08-16,272.12445527069434
THANK YOU SOUTH CAROLINA ,17969,82745,0,2020-02-29,50.48449305753568
With what I am doing in the fight with the Drug Companies drug prices will be coming down 50 60 and even 70 per cent The Democrats are fighting hard to stop me with big ad buys plus Likewise Big Pharma FAVORED NATIONS AND REBATES ARE BRINGING PRICES DOWN NOW We will win,37944,143285,0,2020-08-19,530.8556197110817
The Crazed and Dishonest Washington Post again purposely got it wrong Mexico for the first time in decades is meaningfully apprehending illegals at THEIR Southern Border before the long march up to the US This is great and the way it should be The big flow will stop,16437,71103,0,2019-04-05,555.5858852084483
New York City put on an 1100 PM CURFEW last night No wonder they ripped the place apart Should be 700 PM CALL UP THE NATIONAL GUARD SAVENYC,39571,185656,0,2020-06-02,308.11421294967494
The World market for face masks and ventilators is Crazy We are helping the states to get equipment but it is not easy Just got 400 Ventilators for NYCMayor Bill de Blasio Work beginning on 4 hospitals in New York Millions of different type items coming,14432,66422,0,2020-03-24,526.416242742611
RT GOPoversight RepMattGaetz just brought the house down When will Democrats bring in witnesses with actual firsthand knowledge of,14376,0,1,2019-12-05,261.71951796642867
RT realDonaldTrump LOOK AT THIS PHOTOGRAPH ,106420,0,0,2019-10-03,99.54714549030517
RT SebGorka Support him at ,7365,0,0,2020-01-15,89.22047179004419
Matt has my Complete and Total Endorsement and always has GET OUT and VOTE on November 5th for your GREAT Governor MattBevin,12640,53073,0,2019-10-26,245.53529200350414
RT JudicialWatch TomFitton The president should direct the DOJ to reopen the Clinton investigation to reassure Americans that there,11393,0,0,2019-07-13,215.4945579392992
HAPPY THANKSGIVING ,68741,285728,0,2019-11-29,34.24155432671395
The Governor of North Carolina RoyCooperNC made it absolutely IMPOSSIBLE for the Republican Party to have its Convention there  and we all love the State Millions of Dollars amp JOBS lost by State VOTE FOR danforrest,2133,6427,0,2020-07-03,374.1655218643458
RT parscale 640Thats the record of federal candidates in primaries or special elections after theyve been endorsed by realDonaldTr,12566,0,0,2020-06-04,254.57509484936418
Fantastic being in the Great State of Kentucky last night Vote for Matt Bevin NOW MattBevin  One of Best Governors in US He will never let you down,11735,48687,0,2019-11-05,305.4345767074007
RT GovRonDeSantis Tomorrow I will be in Tampa and Miami with Surgeon General Rivkees and other officials to discuss our continued statewi,4405,0,0,2020-03-02,270.5588066243566
no pressure put on him to investigate Sleepy Joe Biden even though as President I have an obligation to look into corruption and Bidens actions on tape about firing the prosecutor and his sons taking millions of dollars with no knowledge or talent from a,11599,47591,0,2019-11-12,405.4431189704134
Doing REALLY well medically on solving the CoronaVirus situation Plague It will happen,31272,189916,0,2020-05-17,167.9148540909461
RT JimInhofe Despite Democrat efforts to distract citizens and stain his presidency with a partisan and unprecedented impeachment process,4723,0,0,2020-02-01,223.21874076237626
any laws or did anything wrong and they have to move away from quid pro quo because there was no quid and there was no quo Ukraine got its money 3 weeks early and there was no investigation CharlesHurt foxandfriends,10120,39486,0,2019-11-13,460.00875705931685
RT TeamTrump President realDonaldTrump Our country will NEVER be a socialist country ,13566,0,0,2020-08-25,161.84388273088268
Jerry will be getting the Presidential Medal of Freedom well deserved ,8752,43147,0,2019-07-06,126.38428034610185
Our Crazy Do Nothing wheres USMCA infrastructure lower drug pricing amp much more Speaker of the House Nervous Nancy Pelosi who is petrified by her Radical Left knowing she will soon be gone they amp Fake News Media are her BOSS suggested on Sundays DEFACE THE NATION,20507,74261,0,2019-11-18,459.0446657475959
RT NRSC Senate Republicans campaign committee raised a record sum of money in 2019Yeah we did 70 million  cc DSCC HoldTheL,2608,0,0,2020-01-22,251.32165087553798
RT GreggJarrett Biased antiFlynn rogue judge exceeds authority by refusing to dismiss wrongful charges ,11795,0,0,2020-07-11,194.7300211359045
Endless Wars especially those which are fought out of judgement mistakes that were made many years ago amp those where we are getting little financial or military help from the rich countries that so greatly benefit from what we are doing will eventually come to a glorious end,32377,150936,0,2019-01-08,439.77746529783764
Wall is moving along strong tall and quickly Thank you Jim for all of your help ,13929,58438,0,2020-02-01,182.45753744248108
RT JudicialWatch BREAKING JW announced today that it filed a FOIA lawsuit against the DOJ for records of communications and payments bet,8280,0,0,2019-04-18,244.41807030122789
RT Trump Three of the most spectacular golf courses in the world  TrumpGolfTune into GolfChannel next week during TheOpen to catch,3122,0,0,2019-07-13,245.8084465366441
Never knew John Kerry had such a good sense of humor Very impressed ,20768,104122,0,2020-03-27,144.69289900249674
The witness was asked at least 20 times and there definitely was no Quid Pro Quo  RepMarkMeadows FoxNews  Their whole case was built around this now they no longer mention,15404,55841,0,2019-10-04,346.3144509360541
RT SurgeonGeneral Enjoyed talking with SenThomTillis about the intersection of health and national security as well as how community h,3011,0,0,2020-02-09,232.49095258537582
My time spent in Dayton and El Paso with some of the greatest people on earth Thank you for a job well done ,25845,121725,0,2019-08-08,260.28862455519464
Incredible young strong and brilliant people Army/Navy ,13944,74390,0,2019-12-14,109.61199549307084
The wonderful Iranian people are suffering and for no reason at all Their leadership spends all of its money on Terror and little on anything else The US has not forgotten Irans use of IEDs amp EFPs bombs which killed 2000 Americans and wounded many more,17183,78756,0,2019-06-25,463.95497531929567
The Greatest Witch Hunt in the history of the USA ,11860,46791,0,2019-10-09,113.2710529419797
CASE CLOSED SenateMajLDR ,18491,69656,0,2019-05-08,73.43354622867126
different places that he thought were wasteful and the career staff as they always do pushed back and nade s million excuses as to why they could not possibly stop spending UStaxpayer money There was a back amp forth over the legal arguments amp the WH decision wasq,1262,4559,0,2020-01-03,497.9538503488708
RT realDonaldTrump MAKE AMERICA GREAT AGAIN,44740,0,1,2018-09-01,102.55944865766033
Trump administration gives final approval for yearround E15 use ,11042,45524,0,2019-06-12,121.458758300817
RT SauerBread SpeakerPelosi PelosiTantrumA speech thatHonored so many AmericansCelebrated a strong US economySeeks to continue l,6748,0,0,2020-02-05,277.7706837052749
Invoke P means Defense Production Act,16157,84280,0,2020-03-27,81.80353377824355
RT TeamTrump MUST WATCHMassive overflow crowd outside of realDonaldTrump's rally in New Hampshire chants Four More Years amp USA,16277,0,0,2019-08-17,269.57179502621375
The real trade war began 30 years ago and we lost This is a bright new Age the Age of Enlightenment We dont lose anymore ,18988,69665,0,2019-05-25,272.2905458864012
When the former Governor of the Great State of South Carolina MarkSanford was reported missing only to then say he was away hiking on the Appalachian Trail then was found in Argentina with his Flaming Dancer friend it sounded like his political career was over It was,14550,62976,0,2019-09-09,440.5776540903485
Would lead to disaster ,13088,54822,0,2020-07-04,52.747356038243204
RT AndrewCMcCarthy Our experience suggests that hydroxychloroquine should be a firstline treatment for Covid19 We can use it to save l,9200,0,0,2020-03-24,286.87674307006944
RT NoahCRothman A lot of these videos have been shocking I audibly gasped at this one,14332,0,0,2020-08-30,195.27916110598565
No president ever worked harder than me cleaning up the mess I inherited,33025,192078,0,2019-02-11,136.27498378543015
RT GOP The impeachment vote has been recorded but House Democrats arent stopping there  They have gone on record saying in 2020 they,7727,0,1,2019-12-19,262.98381192753436
Crude Oil prices going up as Saudi Arabia cuts production levels Our great Energy Companies with millions of JOBS are starting to look very good again At the same time gasoline prices at record lows like a big Tax Cut The BEST of all Worlds Transition To Greatness,23075,94046,0,2020-05-12,484.4727741987232
Mayor Jacob Frey of Minneapolis will never be mistaken for the late great General Douglas McArthur or great fighter General George Patton How come all of these places that defend so poorly are run by Liberal Democrats Get tough and fight and arrest the bad ones STRENGTH,37051,161003,0,2020-05-30,458.76186875627815
Do you believe this kind of bravery Amazing drug seizure WATCH ,22430,93056,0,2019-07-12,109.34213678143499
Why are Republicans allowing the Democrats to have ridiculous Post Office hearings on Saturday amp Monday just before and during our Convention Let them hold them NOW during their Convention or after our Convention is over Always playing right into their hands senatemajldr,32617,117957,0,2020-08-19,420.87051857968396
As I have said for a long time dealing with China is a very expensive thing to do We just made a great Trade Deal the ink was barely dry and the World was hit by the Plague from China 100 Trade Deals wouldnt make up the difference  and all those innocent lives lost,45539,183300,0,2020-05-13,516.5357779359598
RT Law88Loren Truth is always based on factsObamaKnewEverything and participated in election interference for decades Started in Chica,6456,0,1,2019-12-19,303.37828418452546
RT seanhannity GRAHAM The FBI Lied Their A OFF to Congress about FISA Warrant Steele Dossier ,8067,0,0,2020-08-01,181.83399308077142
Will be getting almost 23 BILLION for Border Security Regardless of Wall money it is being built as we speak,25238,122922,0,2019-02-13,212.48364860480183
Breaking News The Ukrainian Government just said they werent pressured at all during the nice call Sleepy Joe Biden on the other hand forced a tough prosecutor out from investigating his sons company by threat of not giving big dollars to Ukraine Thats the real story,19578,73010,0,2019-09-22,443.7501094521184
The socalled experts on Trump over at the New York Times wrote a long and boring article on my cellphone usage that is so incorrect I do not have time here to correct it I only use Government Phones and have only one seldom used government cell phone Story is soooo wrong,20274,78067,0,2018-10-25,496.1151462380788
Today FLOTUS Melania and I are honored to host the 2019 WhiteHouse Easter Egg Roll ,12019,62799,0,2019-04-23,175.98165586013556
RT gregprice11 Today on Meet The Press chucktodd wildly took context out of an answer AG Bill Barr gave about his decision to drop the,24521,0,0,2020-05-11,256.4924156705545
RT RepMarkMeadows Process issues Withholding exculpatory evidence failing to disclose key details about Carter Page's background hi,5457,0,1,2019-12-19,260.19156772975794
RT GOPLeader Its been 34 days since Nancy Pelosi unilaterally declared her impeachment inquiry Todays backtracking is an admission t,27184,0,0,2019-10-29,286.8553439782699
RT NASA Welcome to Launch Day Live LaunchAmerica coverage starts at 1215pm ET Liftoff is at 433pm ET Lets light this candle,8674,0,0,2020-05-27,273.1124650415072
Very important that OPEC increase the flow of Oil World Markets are fragile price of Oil getting too high Thank you,20134,94338,0,2019-03-28,217.8136583989123
RT DonaldJTrumpJr Joe BeijingBiden has spent the last half century in politics putting China first Only realDonaldTrump will always pu,11290,0,0,2020-05-16,275.3401482957829
RT SaraCarterDC POWELL Andrew Weissmann  The Kingpin Of Prosecutorial Misconduct  Leaves Muellers Squad  The Daily Caller ,11940,0,0,2019-03-17,204.84547444542133
Our Economy is doing great ,12426,52984,0,2019-09-07,68.66147930336338
Attorney For AntiTrump Whistleblower Worked For Hillary Clinton Chuck Schumer ,20964,61448,0,2019-09-25,171.42185266897093
Nobody fights harder for Montana than SteveDaines Steve is a close friend of mine a STRONG Conservative and a tremendous supporter of our MAGA Agenda He is strong on Crime amp Borders GREAT for our Military amp Vets amp will protect your 2A Steve has my Complete Endorsement,10852,41419,0,2020-02-29,474.40089151605684
Why is Nancy Pelosi getting paid when people who are working are not,50770,213885,0,2019-01-15,158.20355048116997
Our Social Media and beyond Stars DiamondandSilk are terrific people who are doing really well We are all very proud of them and their great success,19391,87579,0,2018-09-08,299.2211437922182
The Media Fake News is pushing Sleepy Joe hard Funny Im only here because of Biden amp Obama They didnt do the job and now you have Trump who is getting it done  big time,26774,113665,0,2019-04-29,359.6157397612873
the good and the bad It is important for us to understand and remember even in turbulent and difficult times and learn from them Knowledge comes from the most unusual of places,19667,99151,0,2020-06-25,311.21830715272966
RT SteveGuest Andrew Cuomo's ego trip continues He gave a 5 minute speech and didnt mention Joe Biden until last 20 seconds or so,6137,0,0,2020-08-18,278.56329169073007
They spied on my campaign ,27393,93366,0,2019-12-12,70.28988372871335
RT SaraCarterDC Graham Asks Grenell Barr To Reveal Other 'Unmasked' Trump Officials ,7873,0,0,2020-05-20,190.02200024286424
RT youbetcha2020 disposable13 BrandonStraka ScottPresler I just hope your registered as a Republican and are voting up and down the ti,5175,0,0,2020-08-16,306.2330328959132
RT drudgefeed Woodward Investigate FBICIA Handling of 'Garbage' Dossier ,7348,0,0,2019-04-23,157.1797824782756
RT PressSec Governor Phil Murphy President realDonaldTrump knows New Jersey He and his team have been extremely responsive in our hou,7262,0,0,2020-05-05,260.41316829176037
RT Scavino45 President Trump returning to the White House on Marine One from Camp David ,6585,0,0,2020-05-18,169.2963766392369
