text,retweet_count,favorite_count,is_retweet,date,score
RT SecretaryRoss This action by the Commerce Department sends another clear message to the Cuban regime  that they must immediately ceas,5454,0,0,2019-10-20,10.948553
RT TeamTrump President realDonaldTrump We will bring back our jobs and we will make America the world's premier medical manufacturer a,7735,0,0,2020-07-29,10.450101
Iran to defy Uranium Stockpile Limits,16488,61315,0,2019-06-17,10.6920185
Millions of Americans will see what a partisan sham this whole thing is Rush Limbaugh foxandfriends  Also why is corrupt politician Schiff allowed to hand over cross examination to a high priced outside lawyer Did that lawyer ever work for me which would be a conflict,20790,82798,0,2019-11-13,9.097167
President Xi of China has been very helpful in his support of my meeting with Kim Jong Un The last thing China wants are large scale nuclear weapons right next door Sanctions placed on the border by China and Russia have been very helpful Great relationship with Chairman Kim,16792,83517,0,2019-02-24,9.939375
RT HawleyMO After listening to the Dems 20 hours of argument and the rebuttal arguments from realDonaldTrump Ive got lots of questio,10904,0,0,2020-01-29,10.433293
RT SenPatRoberts After hearing the entire case presented I believe weve heard all we need in this impeachment trial The job of the Sen,6615,0,0,2020-02-01,10.604045
Congressman Jeff Van Drew VanDrewForNJ is a Courageous Leader who defended me against Pelosis Impeachment Scam and is a conservative who shares our Republican values Jeff is a fighter for South Jersey and will always put America First Vote for Jeff ,12046,43259,0,2020-06-07,10.357574
RT GOPLeader Democrats want to Defund Destroy and Dismantle our country Republicans want to Renew Restore and Rebuild America We',17567,0,0,2020-08-23,9.78566
I will be doing a News Conference live from the WhiteHouse at 500 PM Eastern to discuss the mtg of the G20 Leaders that took place this morning at 755 AM by World Teleconference Also my 1200 PM Teleconference call w/50 Governors plus Territories will be discussed,25387,116584,0,2020-03-26,10.828962
Just spoke to Governor Jerry Brown to let him know that we are with him and the people of California all the way,16962,100277,0,2018-11-15,10.886859
RT Blondenevadan usminority At some point the light bulb comes on I hope there are more Brandon's out there,1703,0,0,2019-07-14,9.4073105
RT WhiteHouse In order to make real progress on public safety we have to break old patterns of failureMany of the same politicians n,10245,0,0,2020-06-17,9.435017
RT WhiteHouse Public optimism in their personal economy has hit a 16year high under President TrumpThe job market doesnt get much,12914,0,0,2019-03-09,10.599282
FLOTUS Melania and I were honored to visit with our GREAT US MARINES at the Marine Barracks here in Washington DC We love you USMC MBWDC ,14804,63340,0,2018-11-16,9.970457
The damage done to our Country from a badly broken Border  Drugs Crime and so much that is bad  is far greater than a Shutdown which the Dems can easily fix as soon as they come back to Washington,28995,130259,0,2019-01-13,9.213659
RT VP While Democrats continue their obsession with impeaching President realDonaldTrump amp try to overturn the will of the American peop,14591,0,1,2019-12-06,10.688006
RT FedupMil Lrihendry realDonaldTrump 15 days Then we isolate the high risk groups and the rest of us get back to work before its all,3893,0,0,2020-03-23,10.2319975
VP Mike Pence and team just left the White House Briefed me on their meeting with the Schumer/Pelosi representatives Not much headway made today Second meeting set for tomorrow After so many decades must finally and permanently fix the problems on the Southern Border,23790,116464,0,2019-01-05,10.483624
RT DanScavino CONGRATS Bryce Mitchell ThugnastyMMA UFCDC UFCWashington cc realDonaldTrumpWAIT FOR IT,11906,0,1,2019-12-08,9.301634
RT realDonaldTrump ,16906,0,0,2019-10-20,11.075645
RT WhiteHouse Its a new dawn for American energy and manufacturing ,8162,0,0,2019-08-24,10.173423
RT GOP 300 people are dying from heroin overdoses a week in this country 90 of it is coming over the southern border Weve got to sto,19206,0,0,2019-01-27,9.678908
It is very important that we totally protect our Asian American community in the United States and all around the world They are amazing people and the spreading of the Virus,35311,191837,0,2020-03-24,10.139208
RT JimJordan Looks like we might be getting accountability for the Comey Cabal,15678,0,0,2019-09-13,10.6562195
RT JohnBasham REPORT More Evidence is submitted to a federal court by Assoc of American Physicians amp Surgeons AAPSonline as part of i,11588,0,0,2020-07-28,9.986092
Last month all you heard from the Radical Left Do Nothing Democrats was Ventilators Ventilators Ventilators They screamed it loud amp clear amp thought they had us cold even though it was the States task But everyone got their Vs with many to spare Now they scream,30556,140653,0,2020-04-20,10.247926
A full amp complete Endorsement for RepDonBacon who is doing a great job Strong on crime loves our Military Vets amp 2A ,6372,25548,0,2020-01-28,8.409541
RT FitnessGov Pentacampen de las Grandes Ligas de Bisbol MLB y CoPresidente de FitnessGov MarianoRivera tiene el siguiente mensaje,2360,0,0,2020-04-04,8.848152
The Fake Washington Post keeps doing phony stories with zero sources that I am concerned with the Impeachment scam I am not because I did nothing wrong It is the other side including Schiff and his made up story that are concerned Witch Hunt continues,27071,111401,0,2019-10-26,10.196732
His dedication to Israel and to seeking peace between Israel and the Palestinians wont be forgotten He will be missed Thank you Jason,7955,48366,0,2019-09-05,10.000415
Bolton broke the law and has been called out and rebuked for so doing with a really big price to pay He likes dropping bombs on people and killing them Now he will have bombs dropped on him,25260,113403,0,2020-06-20,10.718694
Congratulations to TitoOrtiz on tonights huge WIN a Great American Patriot ,13663,57476,0,2019-12-07,8.627471
RT VP President realDonaldTrump has been putting American workers first since day one and when the playing field is level they can comp,6944,0,1,2019-12-04,10.309838
We are either going to have a REAL DEAL with China or no deal at all  at which point we will be charging major Tariffs against Chinese product being shipped into the United States Ultimately I believe we will be making a deal  either now or into the future,18156,83739,0,2018-12-05,10.529812
RT SecAzar Under POTUSs leadership HHSgov worked with Gilead to secure preventative medication for uninsured individuals at risk for,4087,0,0,2019-06-09,10.064969
Do you think its just luck that gas prices are so low and falling Low gas prices are like another Tax Cut,30351,160975,0,2019-01-02,11.293329
RT RepMarkMeadows I find it amazing for Chairman Schiff to claim he didnt know of FISA abuse evidence The whole Nunes memo laid it out,20825,0,1,2019-12-16,10.331546
Great honor to be headed to the ArmyNavy game today Will be there shortly landing now ,11709,79576,0,2018-12-08,9.9742155
CASE CLOSED SenateMajLDR ,18491,69656,0,2019-05-08,10.581047
RT SenatorBraun I spent 40 years building a small business on Main Street and it's sad that Senate Democrats blocked additional aid for,5209,0,0,2020-04-18,10.568871
RT RepDougCollins Senate Dems spent months launching false accusations in an attempt to smear JusticeKavanaughs reputation amp block his,9811,0,0,2019-08-08,10.404747
RT SaraCarterDC Trump Declares National Emergency Over Coronavirus Solutions Spur Wall Street Rally Incredible what can be done w/ rig,7414,0,0,2020-03-14,10.187097
Great deal for USA ,6122,21198,0,2019-12-12,10.824398
The US may be getting a little bit lucky with respect to Hurricane Dorian but please dont let down your guard As it heads up the coast lots of very bad and unpredictable things can happen On the other hand the Bahamas have been devastated We are sending crews to help,16538,80791,0,2019-09-04,10.188888
If Illegal Immigrants are unhappy with the conditions in the quickly built or refitted detentions centers just tell them not to come All problems solved,65020,277929,0,2019-07-04,10.275802
RT MediaBuzzFNC gayletrotter said President Trump disrupts the media narrative so CNN and MSNBC don't want to cover it live and straig,10530,0,0,2020-04-05,9.971397
President Obama said that he did not have the right to sign DACA that it will never hold up in court He signed it anyway If the Supreme Court upholds DACA it gives the President extraordinary powers far greater than ever thought If they do what is right and do not let,15491,60937,0,2019-10-09,10.157322
RT WhiteHouse American workers are the best in the world  ,7512,0,0,2020-05-15,9.883289
We will be guided by the wishes of Prime Minister Abe of Japan a great friend of the United States and a man who has done a magnificent job on the Olympic Venue as to attending the Olympic Games in Japan He will make the proper decision,14275,85133,0,2020-03-23,10.261281
RT DanScavino ,14137,0,0,2020-01-02,10.7047825
Because of the Democrats intransigence on Border Security and the great importance of Safety for our Nation I am respectfully cancelling my very important trip to Davos Switzerland for the World Economic Forum My warmest regards and apologies to the WEF,21503,95295,0,2019-01-11,10.381384
Thank you Ari ,12734,69372,0,2019-07-08,11.055174
RT RepSmucker What is crystal clear during these ImpeachmentHearings are the FACTS ARE ON THE PRESIDENTS SIDENothing has changed Not,11903,0,1,2019-11-20,10.950091
The Democrats are trying to Rig the 2020 Election plain and simple ,27663,87421,0,2020-05-24,10.627092
RT charliekirk11 FactFour police officers were shot in St Louis on TuesdayAnd every single rioter and looter who destroyed the city,10368,0,0,2020-06-04,9.853665
Great work in the Republican Senate on some big nominees Still 154 to go hope they dont adjourn until the job is done senatemajldr,24558,115857,0,2020-06-10,9.55441
We have narrowed the Presidential Nomination Acceptance Speech to be delivered on the final night of the Convention Thursday to two locations  The Great Battlefield of Gettysburg Pennsylvania and the White House Washington DC We will announce the decision soon,25863,118724,0,2020-08-11,10.30286
Spoke to Governor GavinNewsom early this morning about the cruise ship quarantined off the California Coast CoronaVirus test kits have been delivered testing is taking place now ,13078,52003,0,2020-03-06,10.317171
RT jepence ICYMI BernieSanders socialism is the destructive force in Venezuela causing 1 in 3 people to live in hunger right nowh,9571,0,0,2020-02-25,10.489269
RT SenTomCotton Violent anarchists and insurrectionists were once again allowed to rule the streets last night in too many cities The,4219,0,0,2020-06-05,10.499278
RT billscher Michael Moore just now on MSNBC said he was shocked that Biden didnt swing to the right and pick Susan Rice and inst,5827,0,0,2020-08-18,9.871393
Democrats are frantic to throw something else at the President Thats why you saw those 81 subpoenas Its ridiculous Just because your still upset over an election that happened 2 1/2 years ago you should not be allowed to ruin peoples lives like this Lara Trump FoxNews,21355,89302,0,2019-03-14,10.75587
RT RepArrington After a year of needless delay by SpeakerPelosi amp Democrat leadership we are finally ready to deliver a win for America,4613,0,1,2019-12-11,11.017946
RT realDonaldTrump ,44832,0,0,2019-06-24,11.075645
This love of Country went all over They hate Fake News and so do I ,17084,67503,0,2020-05-18,10.156342
Comey and Brennan are turning on each other  kilmeade,15412,66318,0,2019-05-30,9.617036
Ron RonDeSantisFL DeSantis had a great debate victory tonight against Andrew Gillum a mayor who presides over one of the worst run and most corrupt cities in Florida Ron will build on the great job done by Governor Rick Scott Gillum will make Florida the next Venezuela,23251,79393,0,2018-10-21,10.837569
Great meetings at the G7 in Biarritz France G7Biarritz ,8675,37035,0,2019-08-25,10.724815
RT JudicialWatch A Judicial Watch lawsuit forced the state of California to begin removing more than 15 million potentially invalid name,5071,0,0,2020-01-25,10.356645
returned home to the United States Also North and South Korea will file a joint bid to host the 2032 Olympics Very exciting,17236,77048,0,2018-09-19,10.761935
RT RepArrington Today HouseDemocrats will continue an impeachment inquisition that is nothing more than an illegitimate witchhunt The,8154,0,0,2019-11-01,10.110031
Will be speaking at CPAC at 1130 this morning Record crowd live broadcast Enjoy,13602,75589,0,2019-03-02,9.911921
RT IndiaToday Here's all that you need to know about US President Donald Trump's visit to IndiaITVideo More videos ,4428,0,0,2020-02-19,10.870223
RT JessieJaneDuff Despite Democrats resistance to help small businesses President realDonaldTrump will get the economy going and Americ,6171,0,0,2020-04-26,10.52989
Despite requests I have no plans to meet Iranian President Hassan Rouhani Maybe someday in the future I am sure he is an absolutely lovely man,15473,80931,0,2018-09-25,10.785417
RT LindaSuhler Dear GodThank you for answering our prayersA grateful NationGodBlessAmerica PresidentTrump ElectionDay ,67220,0,0,2020-04-26,10.440521
They name teams out of STRENGTH not weakness but now the Washington Redskins amp Cleveland Indians two fabled sports franchises look like they are going to be changing their names in order to be politically correct Indians like Elizabeth Warren must be very angry right now,37598,170318,0,2020-07-07,10.269889
The case of Major Mathew Golsteyn is now under review at the White House Mathew is a highly decorated Green Beret who is being tried for killing a Taliban bombmaker We train our boys to be killing machines then prosecute them when they kill PeteHegseth,18977,66260,0,2019-10-12,10.788668
RT realDonaldTrump ,39502,0,0,2020-06-29,11.075645
of PROTESTERS killed in Iran itself While Iran will never be able to properly admit it Soleimani was both hated and feared within the country They are not nearly as saddened as the leaders will let the outside world believe He should have been taken out many years ago,30643,143426,0,2020-01-03,9.751106
Stock Markets all three hit another ALL TIME amp HISTORIC HIGH yesterday You are sooo lucky to have me as your President just kidding Spend your money well,31121,168317,0,2019-11-06,9.181146
RT ericbolling The downright giddy media hoping for realDonaldTrump impeachment should take 3 minutes and watch this before they count,7446,0,0,2019-09-26,9.900535
Paul Krugman of the Fake News New York Times has lost all credibility as has the Times itself with his false and highly inaccurate writings on me He is obsessed with hatred just as others are obsessed with how stupid he is He said Market would crash Only Record Highs,20046,82841,0,2019-04-23,10.660429
RT SenJohnBarrasso NDAA funds projects at FE Warren Air Force Base in WY reinforces our deterrent against China amp Russia expands san,2107,0,0,2020-07-27,9.792537
Mattis was our Countrys most overrated General He talked a lot but never brought home the bacon He was terrible Someday I will tell the real story on him and others  both good and bad ,15261,56620,0,2020-06-09,10.271718
Great job just in time ,13376,62999,0,2019-10-01,10.639396
RT realDonaldTrump ,34006,0,0,2020-06-29,11.075645
RT SpaceX Falcon 9 booster has landed on the Of Course I Still Love You droneship ,36378,0,0,2020-06-02,10.366612
RT wterrence Died of SUICIDE on 24/7 SUICIDE WATCH  Yeah right How does that happenJefferyEpstein had information on Bill Clinton amp,70642,0,0,2019-08-10,9.364173
RT bobbielocksley RT realDonaldTrump RT RJCCW Mark Levin just tore Ed Henry to shreds on Fox amp Friends like I've never seen before,5358,0,0,2019-09-29,10.213474
RT SenTedCruz ICYMI on AmericaNewsroom w BillHemmer The Senate will provide a fair ImpeachmentTrial by respecting due process amp allow,4917,0,0,2020-01-15,10.602938
Great ,14341,56630,0,2020-04-04,11.529126
RT WhiteHouse Decades ago realDonaldTrump identified what was wrong with NAFTAand later ran for President on a promise to replace it,3360,0,1,2019-12-12,10.36508
I will be interviewed tonight by Trish Regan on FoxBusiness at 800 PM right after the great Lou Dobbs,8215,44908,0,2018-10-17,10.494385
When Trump visited the island territory last October OFFICIALS told him in a briefing 16 PEOPLE had died from Maria The Washington Post This was long AFTER the hurricane took place Over many months it went to 64 PEOPLE Then like magic 3000 PEOPLE KILLED They hired,16171,62263,0,2018-09-15,10.491236
90 of the Drugs coming into the United States come through Mexico amp our Southern Border 80000 people died last year 1000000 people ruined This has gone on for many years amp nothing has been done about it We have a 100 Billion Dollar Trade Deficit with Mexico Its time,29155,109598,0,2019-05-31,9.282639
The Truth About ImpeachmentSteveHiltonx NextRevFNC ,14131,40080,0,2019-10-07,10.207102
RT EvanAKilgore I find it extremely ironic that all of the people who said Trump would destroy America are the one's burning our cities,18284,0,0,2020-07-26,10.98547
RT TomFitton Mueller did it,12720,0,0,2020-05-02,9.600186
RT GOP President realDonaldTrumps Administration is COMMITTED to helping Americans struggling with mental illness The Presidents ne,7515,0,0,2020-02-24,10.228287
RT GreggJarrett More Russia Spygate Indictments Coming This Week ,9136,0,0,2020-04-21,10.353688
Nervous Nancy Pelosi amp the Democrat House are getting nothing done Perhaps they could lead the way with the USMCA the spectacular amp very popular new Trade Deal that replaces NAFTA the worst Trade Deal in the history of the USA Great for our Farmers Manufacturers amp Unions,21087,85750,0,2019-06-08,10.332937
RT RepDougCollins FISA oversight falls squarely within the Judiciary Committees jurisdiction We must address concerns outlined in the,10602,0,0,2019-09-14,10.613324
Thank you to CardinalDolan for this evenings opening prayer ,10356,38843,0,2020-08-25,10.921849
RT BreitbartNews Joe Biden was caught on camera saying We need family separation VIDEO,14767,0,0,2019-07-13,9.749805
RT RepAndyBiggsAZ  NO PRESSURE ALERT Consistent with the statements from Ukrainian leaders Vindman testifies that he did not hea,5624,0,1,2019-11-20,10.036015
RT WhiteHouse LIVE Press Briefing with Coronavirus Task Force ,9250,0,0,2020-03-22,10.299893
RT TomFitton FBI has now lost TWICE in federal court in its scheming to hide FBIClinton gang conspiracy to try to destroy realDonaldTr,13257,0,1,2019-12-07,10.854474
RT AlanDersh All civil libertarians who care about non partisan justice should support a new trial for Roger Stone based on this new info,14196,0,0,2020-05-20,10.779291
RT paulsperry BREAKING Steele's FBI handler Michael Gaeta swore under oath that tho Steele told him in July 2016 that Glenn Simpson amp a,6700,0,0,2020-05-12,10.467286
Morrison testifies he saw nothing wrong with the Trump call OANN,12533,50527,0,2019-11-03,11.020643
Heartfelt condolences from the people of the United States to the people of Sri Lanka on the horrible terrorist attacks on churches and hotels that have killed at least 138 million people and badly injured 600 more We stand ready to help,3098,11293,0,2019-04-21,10.188221
To The Extraordinary Men and Women of the United States Military ,16588,66819,0,2019-12-21,10.881929
RT realDonaldTrump ,33478,0,0,2020-06-29,11.075645
RT realDonaldTrump Tom Tiffany TomTiffanyWI is a Great Advocate for the incredible people of Wisconsin WI07 We need Tom in Congress,14504,0,0,2020-04-21,10.9122095
RT GovRonDeSantis Thank you Dr Lockwood and medical staff at TGHCares for your contributions and perspective on Floridas fight against,4793,0,0,2020-05-02,10.716413
FoxNews is working hard pushing the Radical Left Do Nothing Democrats They want to be unlike their competitors CNN amp MSDNC Comcast Fair amp Balanced When will they ever learn The Radical Left never even gave FoxNews permission to partake in their low rated debates,13120,53181,0,2020-03-02,9.579313
RT dbongino ,12293,0,0,2020-08-21,10.348253
RT IvankaTrump  Labor force participation of primeage females reached 76 in January matching the highest rate since 03 Wages are,6339,0,0,2019-03-13,10.308163
RT GOPChairwoman While Democrats were pushing impeachment realDonaldTrump was delivering results for Pennsylvania160K new jobsbil,5449,0,1,2019-12-11,10.790622
We are doing far more and better Testing than any other country in the world and yet the media does nothing but complain No matter how good a job is done the same as with the Ventilators they will never say we are doing a great job they will only viciously gripe,38654,220802,0,2020-04-28,10.053998
RT SaraCarterDC RandPaul to jaketapperyou guys CNN are not being honest with the facts here JoeBiden used his office to,21958,0,1,2019-12-16,10.639706
RT RepMarkMeadows So far today we have Vindman who never met or spoke to POTUS testifying of alarming demands in the 7/25 call3 wit,14377,0,1,2019-11-20,10.334224
RT WhiteHouse This month President realDonaldTrump released a major decision to protect energy workers maintain our energy dominance,6883,0,0,2019-08-24,10.597917
RT kayleighmcenany If you amp CNN would have paid attention to the White House coronavirus briefing you would have the answerWe have p,10936,0,0,2020-03-21,10.340288
RT AliceMarieFree Two Super Bowls ago I was sitting in a prison cellToday I am a free woman and my story was featured in a Super Bowl,51110,0,0,2020-02-02,10.782422
Schiffs correcting the record memo has turned out to be totally wrong based on the IG Report A very big lie MariaBartiromo And DevinNunes has turned out to be completely right Congratulations to Devin The Fake News Media should apologize to all,17818,59973,0,2019-12-15,10.212764
RT MariaBartiromo MorningsMaria FoxBusiness,4187,0,0,2019-09-11,10.581837
With almost no inflation our Country is needlessly being forced to pay a MUCH higher interest rate than other countries only because of a very misguided Federal Reserve In addition Quantitative Tightening is continuing making it harder for our Country to compete As good,16949,81109,0,2019-07-22,10.841274
Meanwhile I gave America energy independence in fact so much energy we could never use it all The Bernie/Biden/AOC Green New Deal plan would take Californias failed policies to every American,18054,67800,0,2020-08-19,10.940981
THANK YOU MINNESOTA KAG2020 ,8294,39413,0,2020-03-04,11.046578
Senator Rand Paul just wrote a great book The Case Against Socialism which is now out Highly recommended  as America was founded on LIBERTY amp INDEPENDENCE  not government coercion domination amp control We were born free and will stay free as long as I am your President,24544,95970,0,2019-10-17,9.855166
HAPPY NEW YEAR,85409,576045,0,2020-01-01,10.793601
The Failing New York Times in one of the most devastating portrayals of bad journalism in history got caught by a leaker that they are shifting  from their Phony Russian Collusion Narrative the Mueller Report amp his testimony were a total disaster to a Racism Witch Hunt,27562,113734,0,2019-08-18,9.746046
Just had lunch with French President EmmanuelMacron Many good things are happening for both of our countries Big weekend with other world leaders,11103,55908,0,2019-08-24,10.717357
BrianKempGA ran a great race in Georgia  he won It is time to move on,20315,85215,0,2018-11-09,10.814187
RT IvankaTrump Thank you WalmartInc for taking extraordinary measures to support American workers You are a shining example of American,9885,0,0,2020-03-23,10.508077
RT JesseBWatters The hoax is OVER It's done They tried and failed They didn't have one witness to testify that President realdonaldtr,23252,0,1,2019-11-22,9.896491
Heading over to Vietnam for my meeting with Kim Jong Un Looking forward to a very productive Summit,18591,108748,0,2019-02-26,11.212328
I must say that was a VERY boring debate Biden lied when he said I want to cut Social Security and Medicare Thats what they ALL said 4 years ago and nothing happened in fact I saved Social Security and Medicare I will not be cutting but they will Be careful,39829,186301,0,2020-03-15,9.336475
DDay75thAnniversary ,13981,56005,0,2019-06-06,11.539311
Victor Davis Hanson was a very good and interesting guest of Mark Levin on FoxNews He wrote a highly touted book called The Second World Wars and a new book will soon be coming out called The Case For Trump Recommend both marklevinshow,14504,61137,0,2018-11-25,10.287979
RT seanhannity The Heat Is ON Biden Campaign Goes On Defense Over Senate Burisma Investigation ,6424,0,0,2020-08-01,10.628986
There is great anger in our Country caused in part by inaccurate and even fraudulent reporting of the news The Fake News Media the true Enemy of the People must stop the open amp obvious hostility amp report the news accurately amp fairly That will do much to put out the flame,36723,134425,0,2018-10-29,9.646837
The Fake News is saying that I am willing to meet with Iran No Conditions That is an incorrect statement as usual,18930,74720,0,2019-09-15,9.977838
THE BEST IS YET TO COME ,28070,92244,0,2020-02-29,9.276193
Congratulations to the GREAT Jerry West ,8878,43040,0,2019-09-07,10.086413
The GDP Rate 42 is higher than the Unemployment Rate 39 for the first time in over 100 years,25215,90857,0,2018-09-10,10.360293
RT TomFitton ObamaClintonRussia  The REAL Collusion Scandal Docs Show Obama State Dept Launders Steele Dossier to Target realDonald,5262,0,0,2019-06-15,9.948355
for the more traditional but not very bright Sleepy Joe Biden Here we go again Bernie but this time please show a little more anger and indignation when you get screwed,20660,97888,0,2019-04-27,10.752456
RT WayneDupreeShow No one will accuse ANTIFA of being brainiacs will they ,5964,0,0,2020-06-06,10.205723
RT SenJohnKennedy Promise kept Today realDonaldTrump officially signed the historic USMCA deal into law This trade deal is a mas,3831,0,0,2020-02-01,9.972871
Just returned to the United States after spending a GREAT Thanksgiving with our Courageous American Warriors in Afghanistan ,40277,213355,0,2019-11-29,11.027103
RT ElissaVoccola Live free or die Welcome back to New Hampshire Mr President nhpolitics LeadRight FirstInTheField  ,7705,0,0,2020-08-29,10.113083
RT JaapTitulaer paulsperry Can't violate the Logan Act when you're working for the president or acting at his request Logan Act was,7927,0,0,2020-01-31,10.808687
DRAIN THE SWAMP ,39876,124137,0,2019-10-04,10.001503
I have zero interest in moving the Republican National Convention to Doral in Miami as falsely reported by the Fake News nytimes in order to stir up trouble Ballroom is not nearly big enough amp would like to stay in NC whose gov doesnt even know if he can let people in ,16178,57313,0,2020-05-26,9.99354
Melania and I send our heartfelt thoughts and prayers to the great people of Texas,11112,63587,0,2019-08-03,10.371747
RT JennaEllisEsq realDonaldTrump  Any Democrat who votes for these flimsy articles of impeachment are voting to sacrifice the House ma,4242,0,1,2019-12-11,10.345968
I wish people would read or listen to my words on the Border Wall This was in no way a concession It was taking care of millions of people who were getting badly hurt by the Shutdown with the understanding that in 21 days if no deal is done its off to the races,50827,215029,0,2019-01-26,10.802357
fraud donnabrazile and others who are even worse Chris Wallace is nastier to Republicans than even Deface the Nation or Sleepy Eyes The people who are watching FoxNews in record numbers thank you President Trump are angry They want an alternative now So do I,17508,70251,0,2020-04-26,10.3134165
RT realDonaldTrump Our GREAT Senator from South Carolina SenatorTimScott just released a fantastic new book OPPORTUNITY KNOCKS How H,14137,0,0,2020-04-18,10.217101
Last year I signed legislation that gives our Veterans CHOICE through private providers and at urgent care facilities Today we fully funded this 10 billion a year effort that gets our brave Veterans care quickly and close to home,18389,85024,0,2019-12-21,9.916496
RT FrancisBrennan Trump Campaign The President Will Destroy Biden in November ,3984,0,0,2020-04-10,10.367697
RT realDonaldTrump This morning 450000 protective suits landed in Dallas Texas This was made possible because of the partnership of t,20810,0,0,2020-04-10,10.122911
RT TGrande7 dbongino All firefighters I work with said No way  Fake News,2434,0,0,2019-05-01,9.345642
KamalaHarris started strong in the Democrat Primaries and finished weak ultimately fleeing the race with almost zero support Thats the kind of opponent everyone dreams of,32415,160882,0,2020-08-12,10.344135
DHSgov DHSMcAleenan Puts Guatemalan Migrants on Fast Track Home ,16865,60302,0,2019-07-27,10.65978
                                                    ,38987,159598,0,2020-01-12,10.685076
I enjoyed my interview with GStephanopoulos on ABC So funny to watch the Fake News Media try to dissect amp distort every word in as negative a way as possible It will be aired on Sunday night at 800 PM and is called President Trump 30 Hours which is somewhat,15927,84416,0,2019-06-15,10.320887
Wow Bernie is unwilling to give up his delegates and wants more of them Whats that all about,24867,143373,0,2020-04-08,10.619883
I spoke to highly respected Chairman Senator JimInhofe who has informed me that he WILL NOT be changing the names of our great Military Bases and Forts places from which we won two World Wars and more Like me Jim is not a believer in Cancel Culture,31162,134184,0,2020-07-24,10.777872
I am very happy for Eddie Gallagher and his family,14283,80990,0,2019-08-01,9.741204
The reason the DACA for Wall deal didnt get done was that a ridiculous court decision from the 9th Circuit allowed DACA to remain thereby setting up a Supteme Court case After ruling Dems dropped deal  and thats where we are today Democrat obstruction of the needed Wall,2339,8218,0,2018-12-28,10.102282
Just watched AFLCIO President Richard Trumka on FoxNews and thought to myself how different he is on TV than he is when he is with me at the White House Likes what we are doing until the cameras go on We got robbed on Trade and everything else while his Dems just sat back,13286,59928,0,2019-09-02,10.437117
RT stillgray This guy needs a therapist more than he needs social justice  ,5561,0,0,2020-07-26,10.861262
RT GOPLeader JimJordan calls it like it isThe Ukrainians got a call from the PresidentThe Ukrainians got a meeting with the Presi,18585,0,0,2019-11-21,10.285168
with a President and Federal Government that wants our wonerful City and State to flourish and thrive I Love New York,10426,47075,0,2019-11-02,10.180167
It has been two years since the tragedy in Parkland We will always mourn the innocent lives taken from us  14 wonderful students and 3 terrific educators Earlier this week I met with families whose experiences from that horrible day still pierce the soul,15761,85326,0,2020-02-15,10.015388
Leaving Arizona after a fantastic Rally last night in Mesa honoring and for Martha RepMcSally McSally She is an inspiration amp will be a GREAT SENATOR for the people of Arizona Her opponent is a Nancy Pelosi puppet really bad for State Early Voting NOW Will be back soon,15167,65821,0,2018-10-20,9.969831
of Anger and Outrage and we will then be able to bring all sides together in Peace and Harmony Fake News Must End,19630,80430,0,2018-10-29,9.625518
RT SenMcSallyAZ Yesterday the Senate passed legislation to improve the Paycheck Protection Program and grant greater flexibility to our,4730,0,0,2020-06-05,10.614763
RT QuickTake BREAKING Trump signs executive order forcing the divestment of TikTok by its owner ByteDanceAny company still doing bu,6595,0,0,2020-08-07,9.982431
RT WhiteHouse You are ready to fly fight and win  President Donald J Trump ,12293,0,0,2019-05-31,10.808242
RT GOPChairwoman Ever wonder why the Democrats are so obsessed with Russia  They want to distract from how strong our economy is under,7207,0,0,2019-05-08,10.765348
RT GeraldoRivera Gloom settling on Democrats as they realize theyve taken their best kill shot amp missed Dems  in despair Republicans U,14607,0,0,2020-01-26,9.303214
Despite so many positive events and victories Media Reseach Center reports that 92 of stories on Donald Trump are negative on ABC CBS and ABC It is FAKE NEWS Dont worry the Failing New York Times didnt even put the Brett Kavanaugh victory on the Front Page yesterdayA17,25499,93308,0,2018-10-10,10.770662
sufficient to keep the markets wellsupplied I have also informed all appropriate agencies to expedite approvals of the oil pipelines currently in the permitting process in Texas and various other States,15295,69847,0,2019-09-15,9.842846
Trump Economy Breaks Holiday Shopping Records FoxNews,12991,54986,0,2019-12-02,10.816371
I will be holding a News Conference at 330 PM at the White House Thank you,21045,128641,0,2020-04-04,10.597101
RT WhiteHouse President Trump and Prime Minister Theresa May met for a bilateral meeting in New York   ,7928,0,1,2018-09-27,10.463258
RT LindseyGrahamSC A vote now is a bit like unRinging a bell as House Democrats have selectively leaked information in order to damage P,8686,0,0,2019-10-29,10.6460285
WOW  Departing the White House shortly See you soon Georgia MAGA ,15409,59415,0,2018-11-04,10.658508
RT VP Today POTUS proposed a common sense plan to secure our border reopen our government and KEEP AMERICANS SAFE Now its time for C,15877,0,0,2019-01-20,10.463009
RT TONYxTWO realDonaldTrump FoxNews seanhannity CNN ,16665,0,0,2020-06-27,10.411225
Colin Powell a real stiff who was very responsible for getting us into the disastrous Middle East Wars just announced he will be voting for another stiff Sleepy Joe Biden Didnt Powell say that Iraq had weapons of mass destruction They didnt but off we went to WAR,58982,228283,0,2020-06-07,10.897647
RT AndrewPollackFL Thank you mattgaetz for calling the Pensacola shooting for what it isTerrorismThis should have never happened,6373,0,1,2019-12-08,10.804666
95 Approval Rating in the Republican Party a record Thank you,24791,146241,0,2019-10-29,10.381983
